Date,Open,High,Low,Close,Adj Close,Volume
2016-10-31,639.868896,648.226074,630.521423,639.106506,639.106506,88497811
2016-11-01,639.439270,668.590149,639.322693,660.147461,660.147461,118070556
2016-11-02,660.394348,667.894836,651.880676,667.894836,667.894836,76510277
2016-11-03,669.262512,671.202393,610.731262,620.674133,620.674133,155739005
2016-11-04,621.056274,636.243347,617.846985,630.987000,630.987000,89643513
2016-11-05,631.247192,634.822815,626.055664,631.151245,631.151245,48229968
2016-11-06,631.504700,640.877502,627.689575,641.415283,641.415283,54000000
2016-11-07,640.706787,640.245056,632.938171,636.375244,636.375244,58871481
2016-11-08,636.337219,647.463684,635.244629,644.320618,644.320618,72307161
2016-11-09,644.299744,666.347961,639.943970,662.398560,662.398560,121283084
2016-11-10,662.005676,661.680237,653.145386,657.297424,657.297424,63207606
2016-11-11,657.316711,660.522278,655.061401,660.286621,660.286621,58174838
2016-11-12,660.600952,660.965881,648.880188,649.819397,649.819397,59559907
2016-11-13,649.950195,650.006470,633.470032,648.647339,648.647339,74210566
2016-11-14,648.615906,657.803833,647.550659,656.260803,656.260803,58636321
2016-11-15,656.980347,667.460632,655.567932,663.576111,663.576111,67175024
2016-11-16,663.154602,700.145142,659.080688,695.187317,695.187317,131988790
2016-11-17,695.820618,706.408386,696.338013,697.587097,697.587097,102220862
2016-11-18,697.331055,710.199036,694.654968,710.047241,710.047241,82534817
2016-11-19,710.281555,714.442139,703.322632,710.076538,710.076538,104495040
2016-11-20,710.325012,713.726929,677.689209,690.950867,690.950867,145667296
2016-11-21,691.176758,700.398499,689.095398,695.108582,695.108582,57171979
2016-11-22,695.480042,710.460815,693.136597,706.750977,706.750977,122195466
2016-11-23,707.121643,707.800171,700.202820,706.445923,706.445923,72622201
2016-11-24,706.470581,708.569214,693.476379,701.097656,701.097656,81370675
2016-11-25,701.242554,700.329529,692.291992,700.329529,700.329529,64029839
2016-11-26,700.199219,700.863098,688.975464,694.411743,694.411743,51900566
2016-11-27,694.463684,697.845154,689.963196,690.208374,690.208374,49596266
2016-11-28,690.631714,697.482239,690.436401,693.117004,693.117004,58297475
2016-11-29,693.603027,694.809692,693.307251,691.032410,691.032410,64359891
2016-11-30,691.671204,703.337402,691.133972,704.279358,704.279358,79401964
2016-12-01,704.614685,711.728027,704.215637,709.786133,709.786133,75466051
2016-12-02,710.509277,732.373474,710.642578,729.162964,729.162964,119603524
2016-12-03,729.447937,729.447937,716.895691,722.799744,722.799744,65186330
2016-12-04,723.252441,732.417175,719.993469,732.417175,732.417175,57313931
2016-12-05,731.964783,730.997070,702.732544,705.373779,705.373779,98887132
2016-12-06,705.392334,713.866699,705.326721,713.028564,713.028564,108432543
2016-12-07,713.016418,716.914185,708.920410,714.010071,714.010071,89631991
2016-12-08,713.957947,730.296021,711.779541,726.014893,726.014893,75456253
2016-12-09,725.199158,733.038086,726.358032,731.951111,731.951111,65074157
2016-12-10,732.168030,736.021973,732.060974,733.709045,733.709045,50997442
2016-12-11,733.805664,733.849182,724.959290,730.018066,730.018066,54356411
2016-12-12,730.311035,735.096375,730.518921,733.026672,733.026672,71951700
2016-12-13,733.552856,741.451965,731.648621,734.640991,734.640991,76842917
2016-12-14,734.122375,734.787170,729.152405,743.559509,743.559509,72292102
2016-12-15,742.216919,751.379822,746.522705,747.155762,747.155762,78336946
2016-12-16,747.995972,751.586365,748.283386,751.466736,751.466736,80046146
2016-12-17,751.714722,758.744812,751.425598,757.136414,757.136414,75624509
2016-12-18,757.307800,760.877930,755.175842,756.777771,756.777771,57940264
2016-12-19,756.932800,760.163818,755.275208,762.078430,762.078430,71992309
2016-12-20,761.629517,771.035278,760.469849,770.888428,770.888428,95898831
2016-12-21,770.665100,800.269531,768.806519,800.269531,800.269531,149233573
2016-12-22,800.172668,838.710938,799.989441,828.262085,828.262085,191633462
2016-12-23,828.595520,884.263977,828.393372,881.269348,881.269348,263395144
2016-12-24,881.456665,882.698364,847.194641,859.130188,859.130188,131645008
2016-12-25,859.923523,859.923523,824.339539,857.427246,857.427246,137452154
2016-12-26,858.118103,873.776672,858.029297,868.692566,868.692566,118463820
2016-12-27,869.404663,899.567444,866.476624,892.244019,892.244019,159965579
2016-12-28,893.805359,937.124084,893.805359,937.124084,937.124084,227222969
2016-12-29,936.359680,938.479248,911.568115,921.174316,921.174316,188607115
2016-12-30,920.263977,920.612427,884.588379,914.332703,914.332703,178325882
2016-12-31,913.751587,916.715454,901.013977,916.715454,916.715454,94297635
2017-01-01,916.634644,953.951538,911.744141,948.707581,948.707581,140430493
2017-01-02,948.985107,980.874939,947.705627,977.377075,977.377075,212535863
2017-01-03,977.233582,1001.996094,976.766418,1002.150513,1002.150513,177772657
2017-01-04,1002.688171,1105.578369,1003.651733,1100.266724,1100.266724,328676497
2017-01-05,1102.172485,1123.043579,858.398071,955.838501,955.838501,481229020
2017-01-06,956.649658,989.329956,835.722778,857.035217,857.035217,334260473
2017-01-07,858.256836,863.099670,782.327393,863.099670,863.099670,265555254
2017-01-08,862.710144,895.529602,842.751709,865.418335,865.418335,150740818
2017-01-09,867.360657,868.440247,834.731506,853.092712,853.092712,134061222
2017-01-10,852.726074,864.310791,849.335449,860.359253,860.359253,109770616
2017-01-11,860.772522,871.597290,722.246948,734.287231,734.287231,293550785
2017-01-12,731.852295,778.522522,710.630920,758.204407,758.204407,209445124
2017-01-13,757.170959,779.063049,735.435608,774.348267,774.348267,158789587
2017-01-14,775.436523,784.780579,763.514709,769.111938,769.111938,87457284
2017-01-15,768.858215,773.712036,763.904663,773.311340,773.311340,66823750
2017-01-16,773.297302,787.143982,771.729248,784.318054,784.318054,78056215
2017-01-17,783.763428,850.117615,783.031128,848.857483,848.857483,145002812
2017-01-18,850.199097,857.796387,804.710327,834.228455,834.228455,212341919
2017-01-19,835.843994,848.606018,831.770142,843.645508,843.645508,99113258
2017-01-20,842.800049,841.187805,833.967651,836.551086,836.551086,81062155
2017-01-21,837.039917,866.779114,837.026794,861.565552,861.565552,103895691
2017-01-22,861.954407,876.273499,838.923279,863.212280,863.212280,108824682
2017-01-23,863.983398,864.226807,853.255737,856.197876,856.197876,68409965
2017-01-24,846.590149,859.350037,831.813171,832.264587,832.264587,103812231
2017-01-25,831.553223,840.781921,831.254761,838.721741,838.721741,112411387
2017-01-26,839.515320,861.598877,838.809937,859.002075,859.002075,123533046
2017-01-27,859.725708,863.632385,858.176575,860.061707,860.061707,117443426
2017-01-28,860.118713,863.952698,860.118713,861.782349,861.782349,64503085
2017-01-29,862.228394,863.491699,858.294922,858.139038,858.139038,56791133
2017-01-30,858.750366,863.710999,857.398376,859.848694,859.848694,73082301
2017-01-31,860.387695,900.017578,860.387695,898.521301,898.521301,152390740
2017-02-01,899.019409,918.738647,899.584839,918.483459,918.483459,139403789
2017-02-02,919.391724,938.792175,910.474121,940.247192,940.247192,135508774
2017-02-03,939.931274,961.471191,937.711426,955.301025,955.301025,186696966
2017-02-04,956.618103,970.132690,941.619507,967.349976,967.349976,143830813
2017-02-05,967.925049,968.027100,948.043396,953.005554,953.005554,105944341
2017-02-06,953.988892,972.662964,953.677795,966.530151,966.530151,104051764
2017-02-07,968.382874,994.316528,968.382874,994.145752,994.145752,136761903
2017-02-08,995.054260,1010.366089,974.443481,994.545715,994.545715,188843678
2017-02-09,996.070679,1019.367188,892.811401,933.079651,933.079651,382115041
2017-02-10,934.251709,937.234985,889.747131,929.379578,929.379578,179029892
2017-02-11,929.590149,948.759155,923.886108,944.209473,944.209473,96128031
2017-02-12,943.335205,944.500854,937.132019,941.114258,941.114258,63605538
2017-02-13,940.835449,940.850586,919.022583,934.744324,934.744324,94930175
2017-02-14,935.775574,953.804810,929.755920,949.839233,949.839233,130433055
2017-02-15,951.408875,952.364807,947.299744,950.363159,950.363159,84670691
2017-02-16,950.523560,969.299316,950.433899,963.014282,963.014282,114609616
2017-02-17,961.777100,992.246155,961.237122,985.967346,985.967346,128615587
2017-02-18,988.794617,1000.000000,986.674194,993.704712,993.704712,93368677
2017-02-19,994.025085,995.957092,983.375732,986.323425,986.323425,72875843
2017-02-20,987.095215,1018.561462,981.892700,1018.176636,1018.176636,103212972
2017-02-21,1017.516785,1060.110107,1017.219299,1058.059082,1058.059082,177278239
2017-02-22,1057.584717,1065.004272,1043.868042,1059.184814,1059.184814,129004739
2017-02-23,1059.023682,1111.906982,1058.128052,1102.447266,1102.447266,179017291
2017-02-24,1108.107300,1134.584106,1069.400024,1111.544678,1111.544678,313248421
2017-02-25,1108.447754,1112.652710,1065.053467,1083.284424,1083.284424,132551370
2017-02-26,1083.691650,1105.663330,1070.366455,1104.245605,1104.245605,110392342
2017-02-27,1102.899902,1113.080322,1101.581299,1114.967407,1114.967407,124322025
2017-02-28,1115.676025,1127.409302,1106.848022,1116.549927,1116.549927,175015140
2017-03-01,1116.616211,1160.527832,1117.553955,1160.527832,1160.527832,217445407
2017-03-02,1162.597412,1201.799683,1154.654297,1190.984375,1190.984375,350604539
2017-03-03,1190.698730,1213.104126,1190.472046,1200.555542,1200.555542,297306033
2017-03-04,1202.853149,1204.708130,1158.672363,1181.873901,1181.873901,172570621
2017-03-05,1181.064087,1193.979736,1165.781616,1193.257324,1193.257324,126308503
2017-03-06,1193.586914,1203.432983,1192.568848,1203.394165,1203.394165,145274644
2017-03-07,1203.753418,1205.395996,1139.721924,1157.887817,1157.887817,275627898
2017-03-08,1157.594360,1166.155640,1089.156616,1090.564209,1090.564209,315412999
2017-03-09,1090.896118,1131.707764,1083.069214,1123.442627,1123.442627,200664531
2017-03-10,1124.265015,1198.217407,1008.377808,1046.696045,1046.696045,528443123
2017-03-11,1046.321045,1118.970825,1046.321045,1102.099487,1102.099487,265554409
2017-03-12,1102.839966,1148.750122,1101.659058,1142.758179,1142.758179,212552395
2017-03-13,1143.132568,1160.433228,1137.836548,1156.841064,1156.841064,357101128
2017-03-14,1157.066406,1170.814575,1147.185425,1168.708740,1168.708740,231202639
2017-03-15,1168.859619,1178.318604,1167.922729,1164.052124,1164.052124,277414990
2017-03-16,1165.654419,1173.051025,1070.145752,1102.887695,1102.887695,592913649
2017-03-17,1095.784668,1095.784668,1023.712830,1024.327271,1024.327271,657852132
2017-03-18,1023.824524,1037.212524,891.588318,906.636230,906.636230,578439638
2017-03-19,909.347351,996.099121,909.347351,965.127502,965.127502,378558927
2017-03-20,965.593018,989.325317,964.084473,982.049377,982.049377,266911955
2017-03-21,983.101990,1037.653687,982.278442,1036.385498,1036.385498,312052356
2017-03-22,1036.487305,1036.583130,938.735657,972.326233,972.326233,352957360
2017-03-23,973.169617,981.729614,953.419250,963.173462,963.173462,230492441
2017-03-24,963.043640,963.041443,865.306519,868.315308,868.315308,454791160
2017-03-25,867.407593,903.733459,837.003784,900.971558,900.971558,403633424
2017-03-26,902.116333,933.555664,883.751038,891.401550,891.401550,280007376
2017-03-27,896.316284,962.826660,894.354065,962.955811,962.955811,343034077
2017-03-28,961.859985,980.701965,950.897461,968.238586,968.238586,301740175
2017-03-29,967.249146,978.875610,939.238159,966.694519,966.694519,277428875
2017-03-30,968.776672,975.811462,950.023254,960.447327,960.447327,330278835
2017-03-31,960.643799,1009.409363,964.071777,1006.470154,1006.470154,420027240
2017-04-01,1006.394958,1025.185425,996.422180,1014.649292,1014.649292,271982330
2017-04-02,1014.752563,1039.015015,1009.906982,1033.058472,1033.058472,481944894
2017-04-03,1033.789429,1079.722534,1033.498779,1072.187866,1072.187866,544098267
2017-04-04,1073.790771,1086.879639,1051.243042,1061.493042,1061.493042,408683042
2017-04-05,1062.326782,1062.818359,1044.289185,1054.151855,1054.151855,388738519
2017-04-06,1055.117188,1116.574219,1054.425415,1111.123657,1111.123657,480291258
2017-04-07,1107.609863,1120.260498,1092.795410,1111.121582,1111.121582,299303262
2017-04-08,1107.109131,1118.750000,1097.601929,1110.224609,1110.224609,197613293
2017-04-09,1110.809937,1130.296387,1106.363281,1122.856567,1122.856567,229079315
2017-04-10,1122.317871,1125.297729,1113.772949,1120.568237,1120.568237,203778561
2017-04-11,1120.879761,1139.043945,1120.456665,1135.730469,1135.730469,203753063
2017-04-12,1135.541992,1139.241211,1128.380127,1124.995361,1124.995361,270573585
2017-04-13,1125.604492,1129.956909,1089.336792,1101.743164,1101.743164,331639491
2017-04-14,1102.732422,1121.914551,1091.978149,1100.518433,1100.518433,240198895
2017-04-15,1100.292236,1119.803955,1098.086548,1105.212524,1105.212524,191873888
2017-04-16,1105.297363,1118.436157,1105.297363,1115.139404,1115.139404,172729079
2017-04-17,1115.431763,1123.026367,1101.493530,1121.779663,1121.779663,237908484
2017-04-18,1121.648071,1139.619995,1122.280762,1129.762329,1129.762329,252236829
2017-04-19,1130.191162,1133.765503,1125.086304,1129.634155,1129.634155,268864095
2017-04-20,1130.371460,1156.805908,1128.300659,1147.171875,1147.171875,294108642
2017-04-21,1147.489258,1153.682373,1133.600708,1139.653076,1139.653076,253816103
2017-04-22,1140.268555,1152.252197,1126.988647,1148.661743,1148.661743,232509558
2017-04-23,1148.857666,1149.118652,1106.969360,1110.282349,1110.282349,238159668
2017-04-24,1112.508057,1150.924561,1112.610352,1150.833130,1150.833130,217072631
2017-04-25,1151.109253,1158.665405,1151.939941,1158.131226,1158.131226,221978585
2017-04-26,1158.588867,1188.244385,1158.215942,1174.440796,1174.440796,302191976
2017-04-27,1175.174194,1213.740356,1174.965698,1212.820923,1212.820923,413434875
2017-04-28,1212.830200,1225.066772,1185.878174,1208.334106,1208.334106,484156945
2017-04-29,1209.582397,1218.173462,1207.168335,1213.207886,1213.207886,387981628
2017-04-30,1213.281372,1235.934326,1206.902344,1236.029297,1236.029297,378830818
2017-05-01,1236.405396,1315.286499,1236.632202,1303.263672,1303.263672,654220755
2017-05-02,1302.741089,1350.714844,1297.964600,1328.717651,1328.717651,436562999
2017-05-03,1329.595825,1371.526978,1326.269043,1368.687378,1368.687378,536232174
2017-05-04,1369.266113,1465.710205,1369.014526,1400.683228,1400.683228,850381665
2017-05-05,1403.598145,1476.439453,1392.583496,1414.817139,1414.817139,860502062
2017-05-06,1416.054321,1436.056030,1403.037964,1436.056030,1436.056030,529861728
2017-05-07,1436.665405,1455.931396,1418.737549,1456.320679,1456.320679,985069273
2017-05-08,1456.512207,1577.581421,1455.981079,1577.581421,1577.581421,1226949835
2017-05-09,1578.075806,1682.409668,1578.932861,1612.789429,1612.789429,1073061374
2017-05-10,1613.855225,1645.601685,1577.734985,1644.547729,1644.547729,842664036
2017-05-11,1638.327026,1721.729248,1614.114868,1701.868896,1701.868896,736043071
2017-05-12,1699.281860,1709.004761,1550.155518,1577.962891,1577.962891,678122082
2017-05-13,1576.937866,1659.183716,1511.009399,1651.789185,1651.789185,530461250
2017-05-14,1648.082764,1676.050171,1625.750366,1655.601318,1655.601318,400142778
2017-05-15,1655.171143,1659.465454,1555.764038,1583.269653,1583.269653,666237726
2017-05-16,1586.247681,1613.315186,1534.892700,1563.694458,1563.694458,864627652
2017-05-17,1556.734619,1679.929688,1497.755981,1649.260132,1649.260132,954829148
2017-05-18,1630.974731,1714.357666,1619.718506,1699.955078,1699.955078,804969418
2017-05-19,1707.803833,1789.111084,1702.007935,1774.107422,1774.107422,1032925726
2017-05-20,1771.010376,1860.701538,1762.691895,1860.701538,1860.701538,858029275
2017-05-21,1844.903687,1891.360352,1819.196411,1822.337280,1822.337280,1024783472
2017-05-22,1824.113892,2063.317139,1803.118530,1934.145996,1934.145996,1728415085
2017-05-23,1950.307129,2076.424805,1938.512207,2076.438477,2076.438477,1233780717
2017-05-24,2077.288574,2249.505371,2075.802734,2176.186523,2176.186523,1536539289
2017-05-25,2178.502197,2464.957275,2038.989990,2056.181885,2056.181885,2146922419
2017-05-26,2070.374512,2293.317383,1854.129761,1969.611816,1969.611816,1577070348
2017-05-27,1964.111938,2021.284180,1659.658325,1823.349976,1823.349976,1520729744
2017-05-28,1836.952271,2027.669556,1836.952271,1928.954956,1928.954956,1026431610
2017-05-29,1932.202881,2067.063965,1887.468628,2027.150269,2027.150269,893884267
2017-05-30,2026.925537,2069.735596,1901.011108,1947.077759,1947.077759,1292374517
2017-05-31,1957.567261,2056.487061,1920.145020,2034.353516,2034.353516,1374526160
2017-06-01,2036.062012,2183.333252,2036.605591,2147.591797,2147.591797,1474473806
2017-06-02,2144.157959,2206.552734,2114.881592,2206.552734,2206.552734,1167786855
2017-06-03,2211.136719,2289.333252,2148.936035,2230.315674,2230.315674,1343278964
2017-06-04,2259.079590,2292.862061,2174.623291,2227.769531,2227.769531,1201880266
2017-06-05,2228.292480,2386.790527,2226.556641,2386.790527,2386.790527,1216407525
2017-06-06,2390.370605,2661.854492,2390.370605,2540.775635,2540.775635,1854299391
2017-06-07,2546.259521,2546.033691,2398.791992,2427.507813,2427.507813,1348476190
2017-06-08,2417.139160,2499.600586,2374.388672,2507.928955,2507.928955,1145231114
2017-06-09,2509.555664,2592.664307,2497.873535,2523.061279,2523.061279,1205280571
2017-06-10,2526.929932,2636.695801,2454.029785,2633.765137,2633.765137,1803868820
2017-06-11,2629.029541,2677.448242,2538.000488,2641.169678,2641.169678,1564642857
2017-06-12,2636.803467,2675.408447,2249.718750,2375.517822,2375.517822,2295042972
2017-06-13,2394.524658,2487.992920,2368.525391,2424.179199,2424.179199,1589221984
2017-06-14,2424.054199,2484.027100,2151.720947,2235.834229,2235.834229,1513434433
2017-06-15,2229.777100,2258.697266,1987.926636,2210.980713,2210.980713,1817762598
2017-06-16,2215.457031,2267.785645,2138.956055,2249.718750,2249.718750,1067610554
2017-06-17,2245.654297,2398.561768,2219.705078,2372.380371,2372.380371,1370710095
2017-06-18,2371.907227,2377.936768,2245.921143,2274.649658,2274.649658,1052093160
2017-06-19,2275.310303,2382.863525,2275.513428,2324.178955,2324.178955,1298546099
2017-06-20,2325.668701,2482.660889,2323.750732,2444.355713,2444.355713,1665190796
2017-06-21,2433.255371,2490.351318,2382.803223,2408.293213,2408.293213,1456725746
2017-06-22,2410.021484,2441.064697,2366.010010,2427.029541,2427.029541,984964535
2017-06-23,2428.761230,2469.563232,2427.237793,2453.002686,2453.002686,859087556
2017-06-24,2447.292236,2464.646973,2308.480713,2331.295654,2331.295654,878239513
2017-06-25,2329.982178,2397.015137,2279.289307,2312.179688,2312.179688,1036789027
2017-06-26,2313.215576,2336.713623,2126.243652,2216.662109,2216.662109,1487595027
2017-06-27,2216.662109,2251.830566,2067.337158,2251.830566,2251.830566,1314327262
2017-06-28,2252.342285,2289.414551,2188.530518,2262.954834,2262.954834,1040490377
2017-06-29,2256.600586,2263.359131,2201.403076,2219.879395,2219.879395,830473824
2017-06-30,2219.809326,2240.828369,2170.063965,2172.174072,2172.174072,753237916
2017-07-01,2182.470947,2202.320313,2118.229492,2131.643555,2131.643555,682877142
2017-07-02,2133.263184,2201.453369,2096.874268,2194.423096,2194.423096,703683249
2017-07-03,2187.497803,2282.723389,2174.515625,2254.713379,2254.713379,847794583
2017-07-04,2252.022461,2315.725098,2250.373779,2290.377686,2290.377686,867608092
2017-07-05,2291.460693,2309.890625,2236.607910,2293.310303,2293.310303,829866046
2017-07-06,2298.695557,2291.147949,2271.015137,2284.203125,2284.203125,667212777
2017-07-07,2284.229492,2558.241943,2191.991211,2209.350830,2209.350830,804747340
2017-07-08,2210.763184,2255.561523,2186.236816,2255.561523,2255.561523,643271915
2017-07-09,2256.675537,2311.833252,2207.831299,2208.576660,2208.576660,462909760
2017-07-10,2214.548828,2228.511230,2036.793457,2082.106201,2082.106201,975164545
2017-07-11,2093.804199,2118.193848,2017.400146,2037.822510,2037.822510,1159135285
2017-07-12,2033.446655,2122.523926,1982.001831,2100.928467,2100.928467,978639033
2017-07-13,2104.308838,2121.060059,2053.719971,2068.151855,2068.151855,733067260
2017-07-14,2070.511475,2074.482178,1903.915527,1947.623657,1947.623657,769602316
2017-07-15,1944.815674,1945.704956,1735.772217,1743.141235,1743.141235,866493415
2017-07-16,1737.141357,1795.386719,1607.246948,1682.200073,1682.200073,1031093110
2017-07-17,1684.640869,1943.443359,1684.640869,1942.307983,1942.307983,1047467968
2017-07-18,1946.761963,2067.015869,1878.488403,2008.209839,2008.209839,1309820774
2017-07-19,2011.847290,2081.057373,1958.604858,1972.265015,1972.265015,1080159652
2017-07-20,1969.193970,2495.225830,1969.364868,2423.116699,2423.116699,1934348152
2017-07-21,2441.012939,2441.222900,2246.850830,2288.351318,2288.351318,1277620504
2017-07-22,2289.097412,2455.326660,2279.730713,2410.465088,2410.465088,1009718634
2017-07-23,2408.732178,2429.387451,2276.496826,2337.871338,2337.871338,918606045
2017-07-24,2339.840576,2386.782471,2312.534180,2367.125000,2367.125000,744521381
2017-07-25,2369.393311,2373.182617,2130.493652,2212.710449,2212.710449,1253941930
2017-07-26,2213.818359,2242.728271,2107.127441,2156.393799,2156.393799,799150922
2017-07-27,2164.288086,2306.319580,2157.035645,2285.917236,2285.917236,675140314
2017-07-28,2292.718994,2466.334717,2292.718994,2391.053711,2391.053711,1174753122
2017-07-29,2389.359863,2390.841064,2292.134766,2320.778076,2320.778076,684155587
2017-07-30,2319.024414,2346.686523,2251.319336,2347.535156,2347.535156,601058302
2017-07-31,2352.694824,2440.557617,2318.767578,2433.017578,2433.017578,728190028
2017-08-01,2429.598877,2470.277344,2273.628662,2301.659668,2301.659668,1121651102
2017-08-02,2309.170166,2336.968018,2249.696533,2287.678223,2287.678223,924086434
2017-08-03,2286.741455,2369.502197,2269.196289,2360.486328,2360.486328,677324517
2017-08-04,2362.337891,2463.112793,2311.474365,2460.190186,2460.190186,851346529
2017-08-05,2461.668457,2795.013184,2442.298828,2763.494873,2763.494873,1652960638
2017-08-06,2767.488037,2797.799805,2680.825928,2729.692383,2729.692383,938534071
2017-08-07,2728.707275,2882.810059,2698.871338,2863.751221,2863.751221,1256275901
2017-08-08,2856.360596,2950.512207,2834.488281,2910.091797,2910.091797,1491456827
2017-08-09,2910.483154,2913.979248,2767.035889,2841.753174,2841.753174,1248903247
2017-08-10,2841.217529,2935.109619,2827.728027,2872.795166,2872.795166,1287264244
2017-08-11,2866.457031,3114.184082,2864.526123,3089.556641,3089.556641,1710553500
2017-08-12,3089.564941,3342.857178,3058.310791,3287.669189,3287.669189,1878461313
2017-08-13,3283.717041,3561.603027,3264.895020,3445.491455,3445.491455,2672212755
2017-08-14,3439.435059,3673.458252,3373.496826,3673.458252,3673.458252,2091973772
2017-08-15,3675.038330,3782.657227,3335.764160,3562.424561,3562.424561,2775406804
2017-08-16,3578.106934,3721.105713,3402.402100,3717.514648,3717.514648,1929873384
2017-08-17,3724.148438,3843.589355,3614.128662,3698.505859,3698.505859,2180122841
2017-08-18,3692.229980,3720.842773,3414.455811,3537.942383,3537.942383,2501454149
2017-08-19,3518.494873,3608.214111,3376.318115,3566.071533,3566.071533,2530459210
2017-08-20,3562.338379,3568.273926,3460.782227,3477.379883,3477.379883,1794785184
2017-08-21,3479.778809,3496.247803,3376.164063,3388.433594,3388.433594,2371625835
2017-08-22,3385.563232,3512.343506,3112.731934,3486.836670,3486.836670,3200884244
2017-08-23,3477.049316,3606.898682,3468.330566,3513.770752,3513.770752,2005772242
2017-08-24,3501.989014,3710.062744,3499.923584,3674.391846,3674.391846,1727345948
2017-08-25,3672.814941,3748.696045,3651.534424,3666.219482,3666.219482,1449153009
2017-08-26,3666.605225,3672.659912,3580.610596,3650.117432,3650.117432,1267703777
2017-08-27,3643.995361,3703.949951,3620.672607,3667.681885,3667.681885,1286577379
2017-08-28,3668.996094,3676.375488,3542.972168,3663.818848,3663.818848,1637961919
2017-08-29,3669.294434,3865.686279,3613.225342,3826.052734,3826.052734,2077272727
2017-08-30,3818.816650,3861.225098,3742.392090,3839.935791,3839.935791,1629952043
2017-08-31,3831.768799,3981.546631,3825.918701,3949.773438,3949.773438,1633296983
2017-09-01,3948.404297,4125.841309,3934.513428,4125.841309,4125.841309,2192021536
2017-09-02,4133.777344,4195.867676,3769.284180,3861.659912,3861.659912,2295808302
2017-09-03,3867.141846,3975.778076,3725.723145,3857.710449,3857.710449,1627264323
2017-09-04,3865.008301,3864.683105,3452.437012,3562.319336,3562.319336,2512050158
2017-09-05,3555.575195,3714.630859,3359.756348,3670.661621,3670.661621,2262828080
2017-09-06,3670.711914,3873.531982,3670.404053,3854.704102,3854.704102,1821314854
2017-09-07,3848.012939,3877.907471,3761.897949,3824.627930,3824.627930,1533732461
2017-09-08,3829.018066,3864.201660,3386.669922,3514.293945,3514.293945,2244569194
2017-09-09,3515.175049,3580.835938,3419.022461,3512.058594,3512.058594,1152023615
2017-09-10,3514.784180,3528.164063,3283.503662,3430.922852,3430.922852,1397262251
2017-09-11,3430.531982,3547.253174,3413.038086,3480.486816,3480.486816,1302551060
2017-09-12,3486.851807,3628.706055,3415.450195,3451.257568,3451.257568,1557799355
2017-09-13,3452.234863,3452.523438,3181.331299,3265.974121,3265.974121,1866932974
2017-09-14,3259.900879,3297.670166,2646.521973,2646.770020,2646.770020,2278783570
2017-09-15,2656.291992,3126.580566,2464.965820,3046.244141,3046.244141,3473804445
2017-09-16,3046.436768,3189.716064,2920.852539,3035.792725,3035.792725,1522820534
2017-09-17,3020.082031,3069.098145,2885.553955,3001.490967,3001.490967,1038074852
2017-09-18,3008.368896,3412.153809,3008.116943,3398.996582,3398.996582,1624757511
2017-09-19,3406.178955,3421.990967,3228.632324,3272.990234,3272.990234,1304186150
2017-09-20,3265.810547,3361.732666,3212.633301,3289.775146,3289.775146,1022344829
2017-09-21,3286.001709,3298.593262,3026.997803,3040.053711,3040.053711,1181748211
2017-09-22,3037.525146,3140.265625,2969.689209,3037.734131,3037.734131,999690388
2017-09-23,3037.081543,3195.456787,3007.513428,3173.025391,3173.025391,776534457
2017-09-24,3176.162842,3176.162842,3068.021973,3088.076660,3088.076660,643983712
2017-09-25,3087.020020,3338.051270,3087.020020,3311.741943,3311.741943,1159181820
2017-09-26,3313.715576,3368.595703,3268.772705,3303.641113,3303.641113,885876788
2017-09-27,3304.141846,3584.546387,3297.250000,3575.342529,3575.342529,1435764745
2017-09-28,3572.329346,3639.178467,3487.821533,3544.214355,3544.214355,1453705747
2017-09-29,3541.573975,3563.265137,3428.938965,3524.441162,3524.441162,1157339979
2017-09-30,3527.014893,3689.832520,3522.570068,3673.137451,3673.137451,1022223149
2017-10-01,3675.118408,3729.454834,3614.807129,3729.454834,3729.454834,1023213116
2017-10-02,3722.738770,3810.612793,3727.718506,3758.690430,3758.690430,1220467179
2017-10-03,3757.957520,3785.524170,3623.045654,3675.702393,3675.702393,1096560504
2017-10-04,3677.311523,3701.573486,3579.984619,3597.924072,3597.924072,950038322
2017-10-05,3598.366455,3727.477783,3536.648438,3695.389893,3695.389893,991863727
2017-10-06,3692.017334,3770.092285,3689.606934,3725.228027,3725.228027,911906560
2017-10-07,3723.983643,3787.505127,3682.817627,3773.024902,3773.024902,772971959
2017-10-08,3775.394043,3942.148438,3754.913574,3926.486084,3926.486084,1118949030
2017-10-09,3929.926758,4152.446777,3892.086670,4064.752930,4064.752930,1676950568
2017-10-10,4068.322021,4168.151367,4033.093506,4048.416992,4048.416992,1352133396
2017-10-11,4054.563232,4109.038086,4022.714111,4068.515625,4068.515625,1030329542
2017-10-12,4071.128906,4604.708984,4066.453125,4604.708984,4604.708984,2359971351
2017-10-13,4619.291504,4928.938965,4591.934082,4776.865234,4776.865234,3058264307
2017-10-14,4773.751953,4937.997070,4729.859863,4932.998047,4932.998047,1411800047
2017-10-15,4936.524902,4950.499023,4634.249512,4806.322754,4806.322754,1672625644
2017-10-16,4814.262695,4893.451172,4704.463379,4854.663086,4854.663086,1702619989
2017-10-17,4868.221191,4930.174316,4649.719727,4762.540039,4762.540039,1547638103
